0,0,0.03000603,0
0,0,0.107946851,0
0,0,0.033615775,0
0,0,0.052541094,0
0,0,0.040599584,0
0,0,0.058023341,0
0,0,0.016356855,0
0,0,0.215834431,0
0,0,0.040217719,0
0,0,0.026440071,0
0,0,0.036083708,0
0,0,0.023823109,0
0,0,0.047134735,0
0,0,0.030304096,0
0,0,0.033678731,0
0,0,0.033547379,0
0,0,0.026339574,0
0,0,0.041947698,0
0,0,0.025683929,0
0,0,0.033391144,0
0,0,0.02418616,0
0,0,0.039034848,0
0,0,0.016449855,0
0,0,0.188191563,0
0,0,0.032260065,0
0,0,0.025081063,0
0,0,0.015908607,0
0,0,0.036827884,0
0,0,0.068076052,0
0,0,0.060775818,0
0,0,0.028004709,0
0,0,0.031111064,0
0,0,0.018694683,0
0,0,0.039993725,0
0,0,0.030067263,0
0,0,0.038833222,0
0,0,0.014545099,0
0,0,0.032451538,0
0,0,0.026656253,0
0,0,0.019323934,0
0,0,0.069895182,0
0,0,0.022748866,0
0,0,0.016577098,0
0,0,0.035836465,0
0,0,0.051471602,0
0,0,0.031101113,0
0,0,0.015860841,0
0,0,0.055869706,0
0,0,0.023923434,0
0,0,0.03496383,0
0,0,0.03496383,0
0,0,0.224680868,0
0,0,0.020031262,0
0,0.001354463,0.124443611,0
0,0,0.01233688,0
0,0,0.018536713,0
0,0,0.028810288,0
0,0,0.064911384,0
0,0,0.010233735,0
0,0,0.085662839,0
0,0,0.015027032,0
0,0,0.014645931,0
0,0,0.020291176,0
0,0,0.076407988,0
0,0,0.012422173,0
0,0,0.05837932,0
0,0,0.033445896,0
0,0,0.07542965,0
0,0,0.028936704,0
0,0,0.049019993,0
0,0,0.060262078,0
0,0,0.06275929,0
0,0,0.101906648,0
0,0,0.022658296,0
0,0,0.032586358,0
0,0,0.005761494,0
0,0,0.177210855,0
0,0,0.039698835,0
0,0,0.020854665,0
0,0,0.034995519,0
0,0,0.041853589,0
0,0,0.031588329,0
0,0,0.107281494,0
0,0,0.015549555,0
0,0,0.025352779,0
0,0,0.015335542,0
0,0,0.02957713,0
0,0,0.017448801,0
0,0,0.010322502,0
0,0,0.066595617,0
0,0,0.034215207,0
0,0,0.031722498,0
0,0,0.020290253,0
0,0,0.066622291,0
0,0,0.032825875,0
0,0,0.016244712,0
0,0,0.01987044,0
0,0,0.134487376,0
0,0,0.031933883,0
0,0,0.028355672,0
0,0,0.070123915,0
0,0,0.052192722,0
0,0,0.024926343,0
0,0,0.031564432,0
0,0,0.033386813,0
0,0,0.021007128,0
0,0,0.05016725,0
0,0,0.035957701,0
0,0,0.116440188,0
0,0,0.042012226,0
0,0,0.032371438,0
0,0,0.036072382,0
0,0,0.009420557,0
0,0,0.017070861,0
0,0,0.02288482,0
0,0,0.062452954,0
0,0,0.023219335,0
0,0,0.041231251,0
0,0,0.033348801,0
0,0,0.03543206,0
0,0,0.010894952,0
0,0,0.053180435,0
0,0,0.095879488,0
0,0,0.051350003,0
0,0,0.031187581,0
0,0,0.084754836,0
0,0,0.028321572,0
0,0,0.06520445,0
0,0,0.054802206,0
0,0,0.018218216,0
0,0,0.03127458,0
0,0,0.031411562,0
0,0,0.026414196,0
0,0,0.029338128,0
0,0,0.024621176,0
0,0,0.022442507,0
0,0,0.023632206,0
0,0,0.021627555,0
0,0,0.138708143,0
0,0,0,0
0,0,0.033781262,0
0,0,0.038178244,0
0,0,0.055066882,0
0,0,0.024489142,0
0,0,0.026850897,0
0,0,0.042327072,0
0,0,0.047292923,0
0,0,0.045578016,0
0,0,0.021222717,0
0,0,0.032587606,0
0,0,0.044939997,0
0,0,0.036981646,0
0,0,0.040121462,0
0,0,0.163776909,0
0,0,0.03316052,0
0,0,0.084449297,0
0,0,0.021436069,0
0,0,0.17460377,0
0,0,0.018821204,0
0,0,0.016974335,0
0,0,0.058541488,0
0,0,0.174453516,0
0,0,0.052009725,0
0,0,0.03322431,0
0,0,0.024794109,0
0,0,0.033064805,0
0,0,0.090281336,0
0,0,0.032100592,0
0,0,0.022181217,0
0,0,0.065646439,0
0,0,0.035969683,0
0,0,0.073100653,0
0,0,0.037675465,0
0,0,0.095008892,0
0,0,0.179701582,0
0,0,0.02478128,0
0,0,0.023792043,0
0,0,0.014565447,0
0,0,0.037696655,0
0,0,0.049458225,0
0,0,0.009690655,0
0,0,0.014307746,0
0,0,0.035572679,0
0,0,0.058340179,0
0,0,0.051537092,0
0,0,0.014172817,0
0,0,0.046058928,0
0,0,0.025817391,0
0,0,0.032536821,0
0,0,0.040237548,0
0,0,0.040237548,0
0,0,0.022465486,0
0,0,0.020142322,0
0,0,0.013012013,0
0,0,0.060739348,0
0,0,0.032465115,0
0,0,0.021978564,0
0,0,0.060098382,0
0,0,0.019765841,0
0,0,0.033179427,0
0,0,0.130054821,0
0,0,0.023284957,0
0,0,0.039283164,0
0,0,0.033827148,0
0,0,0.012508231,0
0,0,0.006857939,0
0,0,0.013162275,0
1,0,0.029789656,0
0,0,0.046759749,0
0,0,0.090303226,0
0,0,0.056464764,0
0,0,0.033464907,0
0,0,0.050393958,0
0,0,0.014963602,0
0,0,0.040801939,0
0,0,0.012452093,0
0,0,0.011183528,0
0,0,0.036981646,0
0,0,0.050913172,0
0,0,0.012165523,0
0,0,0.036016527,0
0,0,0.041262071,0
0,0,0.01787361,0
0,0,0.011807175,0
0,0,0,0
0,0,0.012587803,0
0,0,0.011907587,0
0,0,0.007437053,0
0,0,0.038384808,0
0,0,0.022638188,0
0,0,0.042510716,0
0,0,0.028995841,0
0,0,0.035257203,0
0,0,0.057210318,0
0,0,0.024566302,0
0,0,0.010880582,0
0,0,0.099661535,0
0,0,0.017674472,0
0,0,0.032778624,0
0,0,0.023656968,0
0,0,0.033428697,0
0,0,0.02753866,0
0,0,0.03231167,0
0,0,0.016773596,0
0,0,0.033482911,0
0,0,0.030593584,0
0,0,0.018488962,0
0,0,0.03362655,0
0,0,0.030837493,0
0,0,0.016258886,0
0,0,0.07631719,0
0,0,0.049453912,0
0,0,0.051199288,0
0,0,0.014546948,0
0,0,0.023507131,0
0,0,0.049516697,0
0,0,0.056762954,0
0,0,0.047867133,0
0,0,0.075549482,0
0,0,0.019304478,0
0,0,0.032133837,0
0,0,0.033524657,0
0,0,0.108769899,0
0,0,0.046873348,0
0,0,0.12876371,0
0,0,0.022427491,0
0,0,0.018733647,0
0,0,0.032406733,0
1,0.001153669,0.10815482,1
1,0.001153669,0.10815482,1
1,0.001153669,0.10815482,1
1,0.001153669,0.10815482,1
1,0.001153669,0.10815482,1
1,0.001153669,0.10815482,1
1,0.001153669,0.10815482,1
1,0.001153669,0.10815482,1
1,0.001153669,0.10815482,1
1,0.001153669,0.10815482,1
1,0.001582838,0.079817269,1
1,0.001582838,0.079817269,1
1,0.001582838,0.079817269,1
1,0.001582838,0.079817269,1
1,0.000679278,0.095227764,1
1,0.000982073,0.097173424,1
1,0.000982073,0.097173424,1
1,0.000982073,0.097173424,1
1,0.000982073,0.097173424,1
1,0.001318217,0.122438854,1
1,0.001318217,0.122438854,1
1,0.001221386,0.087835184,1
1,0.001590866,0.120195332,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
0,0,0.200866072,1
1,0.001008946,0.102454939,1
1,0.001008946,0.102454939,1
1,0.001008946,0.102454939,1
1,0.001008946,0.102454939,1
1,0.000827366,0.098783526,1
1,0.000827366,0.098783526,1
1,0.000827366,0.098783526,1
1,0.000827366,0.098783526,1
1,0.000827366,0.098783526,1
1,0.001421747,0.11998271,1
1,0.001224246,0.112861994,1
1,0.001224246,0.112861994,1
1,0.001224246,0.112861994,1
1,0.001224246,0.112861994,1
1,0.001224246,0.112861994,1
1,0.000886939,0.099748377,1
1,0.000886939,0.099748377,1
1,0.000886939,0.099748377,1
1,0.000886939,0.099748377,1
1,0.001153222,0.108112924,1
1,0.001153222,0.108112924,1
1,0.001177956,0.109615234,1
1,0.00137153,0.117883893,1
1,0.00137153,0.117883893,1
1,0.001149825,0.116561473,1
1,0.001149825,0.116561473,1
1,0.001149825,0.116561473,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
0,0,0.232276411,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001192025,0.110511295,1
1,0.001191545,0.11046679,1
1,0.001191545,0.11046679,1
1,0.001022072,0.111403642,1
1,0.001022072,0.111403642,1
1,0.001022072,0.111403642,1
1,0.001022072,0.111403642,1
1,0.001022072,0.111403642,1
1,0.001022072,0.111403642,1
1,0.001022072,0.111403642,1
1,0.001022072,0.111403642,1
1,0.001022072,0.111403642,1
1,0.001022072,0.111403642,1
1,0.001021718,0.111365158,1
1,0.001021718,0.111365158,1
1,0.001009853,0.098872214,1
1,0.001009853,0.098872214,1
1,0.001009853,0.098872214,1
1,0.001009853,0.098872214,1
1,0.001009853,0.098872214,1
1,0.001042709,0.112930374,1
1,0.001042709,0.112930374,1
1,0.001040984,0.112743483,1
1,0.001040984,0.112743483,1
1,0.000960905,0.115226942,1
1,0.000867097,0.097516852,1
1,0.001421417,0.119954892,1
1,0.000798644,0.106010643,1
1,0.001037713,0.099981423,1
1,0.00093265,0.097778059,1
1,0.00093265,0.097778059,1
1,0.00093265,0.097778059,1
1,0.00093265,0.097778059,1
1,0.00093265,0.097778059,1
1,0.001160726,0.1174654,1
1,0.000992817,0.097204203,1
1,0.001045486,0.113412244,1
1,0.001045486,0.113412244,1
1,0.001045486,0.113412244,1
1,0.001045486,0.113412244,1
1,0.001045486,0.113412244,1
1,0.001045486,0.113412244,1
1,0.0011801,0.109814681,1
1,0.0011801,0.109814681,1
1,0.001038082,0.104334297,1
1,0.001038082,0.104334297,1
1,0.001038082,0.104334297,1
1,0.001038082,0.104334297,1
1,0.001039845,0.113340883,1
1,0.001051383,0.105306721,1
1,0.000918277,0.095634736,1
1,0.001533971,0.117225782,1
1,0.00122323,0.112768321,1
1,0.001186259,0.087981371,1
1,0.002003954,0.064243171,1
1,0.002003954,0.064243171,1
1,0.002003954,0.064243171,1
1,0.000902132,0.113650597,1
1,0.000902132,0.113650597,1
1,0.000902132,0.113650597,1
1,0.001583127,0.103424763,1
1,0.001191846,0.110494722,1
1,0.001191846,0.110494722,1
1,0.001220359,0.112292209,1
1,0.001220359,0.112292209,1
1,0.000895527,0.097920975,1
1,0.001218042,0.112078963,1
1,0.001218042,0.112078963,1
1,0.000997637,0.093008432,1
1,0.001011796,0.09853646,1
1,0.000984032,0.096344092,1
1,0.001223308,0.071862581,1
1,0.001007763,0.093253897,1
1,0.001074642,0.114712852,1
1,0.001074642,0.114712852,1
1,0.001183743,0.110358876,1
1,0.000885889,0.09640647,1
1,0.000909088,0.105074924,1
1,0.000909088,0.105074924,1
1,0.000909088,0.105074924,1
1,0.000909088,0.105074924,1
1,0.001444039,0.108851832,1
1,0.001444039,0.108851832,1
1,0.001021485,0.111339731,1
1,0.001021485,0.111339731,1
1,0.001021485,0.111339731,1
1,0.001050838,0.105798491,1
1,0.001050838,0.105798491,1
1,0.001050838,0.105798491,1
0,0,0.098762035,1
1,0.001181418,0.110551506,1
1,0.001185393,0.086479261,1
1,0.001905119,0.063055498,1
1,0.001905119,0.063055498,1
1,0.001905119,0.063055498,1
1,0.000908983,0.096242004,1
1,0.000908983,0.096242004,1
1,0.000908983,0.096242004,1
1,0.000908983,0.096242004,1
1,0.001206056,0.08485181,1
1,0.001149618,0.116540483,1
1,0.000692484,0.096359161,1
1,0.001056088,0.117307498,1
1,0.000981783,0.091019983,1
1,0.000919922,0.106327185,1
1,0.000919922,0.106327185,1
1,0.002014134,0.107848564,1
1,0.001009541,0.092543773,1
1,0.001038601,0.111765555,1
1,0.000694465,0.096394007,1
1,0.0013163,0.114961634,1
1,0.001122349,0.124861999,1
1,0.001419205,0.114849633,1
1,0.000957649,0.094756728,1
1,0.001087392,0.11946565,1
1,0.00125245,0.113508777,1
1,0.001141138,0.094324371,1
1,0.001043635,0.113754068,1
1,0.001126819,0.111105072,1
1,0.001110169,0.115042391,1
1,0.001529925,0.11718169,1
1,0.001221735,0.113053982,1
1,0.000895696,0.105855271,1
1,0.001177355,0.090993409,1
1,0.001044758,0.113333241,1
1,0.001350959,0.097387477,1
1,0.001427371,0.102153768,1
1,0.001323914,0.110120545,1
1,0.001143875,0.089595148,1
1,0.001655891,0.093544175,1
1,0.00123919,0.117245992,1
1,0.000886992,0.095758033,1
1,0.001477382,0.114437333,1
1,0.001021362,0.111326326,1
1,0.001021362,0.111326326,1
1,0.000873823,0.104178751,1
1,0.001604111,0.10451767,1
1,0.001222017,0.089362868,1
1,0.001364628,0.111851775,1
1,0.001023264,0.079438872,1
1,0.001192167,0.087593226,1
1,0.001210061,0.110925238,1
1,0.001183034,0.085487102,1
1,0.001080668,0.114794268,1
1,0.001110025,0.115027397,1
1,0.00115376,0.112761801,1
1,0.000681157,0.09525516,1
1,0.001316519,0.114980776,1